gene,k562_chronos,pan_mean_chronos,selective_score
NCKAP1L,4.308156975114762,1.0209250670753962,3.2872319080393657
MMP19,1.8914191868460783,0.8275582121434266,1.0638609747026517
PFDN5,8.988542682240245,9.106569897674088,-0.11802721543384287
SPATS2,4.257010618206024,4.626200056822961,-0.369189438616937
ORMDL2,4.2024177215751815,5.320994973738806,-1.1185772521636244
NR4A1,2.192194165283345,3.125105152213597,-0.9329109869302519
PDE1B,0.6780719051126377,0.6201953586800386,0.057876546432599096
HOXC13,0.2630344058337938,1.3431296058001876,-1.0800951999663937
CDK2,6.422233000683048,5.7101755406576284,0.7120574600254193
LRP1,0.8953026213333066,3.522591604401761,-2.6272889830684543
HOXC11,0.0565835283663675,0.9447977756235393,-0.8882142472571718
ATG101,5.18824265626441,5.57294051617285,-0.3846978599084405
NFE2,6.672283894347392,0.8291666333514032,5.843117260995989
HOXC12,0.1243281350022017,0.40307814448978235,-0.27875000948758066
IKZF4,3.839959587489532,1.7635872376489459,2.076372349840586
SMUG1,5.173926931999809,5.078952593506828,0.09497433849298087
TUBA1B,10.620586410451878,10.498622890037655,0.12196352041422287
EEF1AKMT3,3.1076878693143737,2.488207810414106,0.6194800589002676
KBTBD4,3.035623909730721,3.8366134995530663,-0.8009895898223451
SARDH,0.137503523749935,0.7967123922876863,-0.6592088685377513
DBH,0.0,0.24311185937129495,-0.24311185937129495
ATPAF1,4.707635219545296,4.887086258811993,-0.1794510392666968
STIL,4.689299160535892,3.4735896491241176,1.2157095114117746
HJURP,5.007195501404204,4.91796167363326,0.08923382777094346
IL13RA2,0.0976107966264223,1.0611103466664478,-0.9634995500400254
COL10A1,0.1110313123887439,0.23205786770239395,-0.12102655531365004
AMD1,4.85598969730848,5.488605108216913,-0.632615410908433
NDUFAF4,5.560103513464738,4.923203438160157,0.636900075304581
USP45,4.334139178838237,2.8691904444995036,1.4649487343387335
PLP1,0.0,0.704861945860267,-0.704861945860267
SERPINA7,0.0,0.02890185399759409,-0.02890185399759409
MORF4L2,9.04417551263921,8.744605952676437,0.299569559962773
H2BW1,0.2265085298086797,0.03295168588245561,0.19355684392622408
RAB9B,0.0976107966264223,0.6790799241349724,-0.5814691275085502
NRK,0.01435529297707,0.26909019783747196,-0.25473490486040196
FAM199X,3.876762490781555,3.7474785308633085,0.1292839599182467
ESX1,0.0,0.09870585708457334,-0.09870585708457334
MAGEA9,0.5945485495503542,0.21772635783129404,0.3768221917190602
ATXN3L,1.859969548221026,0.03415533791853895,1.825814210302487
RAB9A,4.196134880765161,4.25459115700884,-0.058456276243679106
METTL8,3.0268000593437154,3.5658962108265606,-0.5390961514828452
TTC21B,3.643856189774725,2.750763351236053,0.8930928385386716
NMI,5.387155717662981,3.7373163646826653,1.6498393529803161
TNFAIP6,0.1505596765753814,0.8218483417488979,-0.6712886651735165
ACVR1C,0.6040713236688608,0.38862255075886154,0.2154487729099993
BAZ2B,4.153805336079036,3.5282890060651724,0.6255163300138635
SLC36A1,2.341985747228616,2.4658092467392887,-0.12382349951067262
LPGAT1,3.988230223060457,3.955156778243811,0.03307344481664609
BATF3,1.6461626571578936,1.5974917988529904,0.04867085830490314
G0S2,7.677719641641008,2.041621983622162,5.636097658018846
KCNJ2,0.0,0.604433327431902,-0.604433327431902
RAP2C,4.643278996311979,3.964552792120173,0.6787262041918063
EXOSC9,5.941106310946432,5.2909804369773905,0.6501258739690412
PLA2G12A,6.498091268540895,4.376657323092455,2.12143394544844
B9D2,2.553360503335328,2.664362696785335,-0.11100219345000673
COQ8B,4.572889668420581,4.3617834829530056,0.21110618546757554
PFKFB2,4.008988783227255,2.648644984426818,1.3603437988004372
C4BPA,0.5459683691052926,0.15915608076802898,0.38681228833726355
C4BPB,0.070389327891398,0.9466599491876606,-0.8762706212962627
RAB38,0.8399595874895318,2.0749716538091176,-1.2350120663195858
GPR83,0.2265085298086797,0.13411775791097552,0.09239077189770417
AGO2,3.8268026842858265,3.5840749880963747,0.24272769618945178
MXD4,3.791814071161826,3.7407017906799345,0.051112280481891315
CKS2,7.742545233866053,8.356401113272463,-0.61385587940641
DAW1,0.01435529297707,0.4877472202581525,-0.4733919272810825
ACSL3,6.915640403343941,6.135394702519839,0.7802457008241017
CHPF,4.827310943949667,4.914351606657166,-0.08704066270749955
DNPEP,5.972922364225416,6.143329185606012,-0.17040682138059626
INHA,1.1243281350022014,0.6793060022338214,0.44502213276838
MOGAT1,0.0,0.031310805547045205,-0.031310805547045205
OBSL1,4.652486494918165,4.071234214463607,0.5812522804545575
FAM124B,2.0531113364595623,0.1478218417853676,1.9052894946741947
SLC12A4,4.775050541483175,4.215430137301928,0.5596204041812474
ENKD1,4.134220939760634,3.332367740049678,0.8018531997109557
MC3R,0.0,0.015524867501115494,-0.015524867501115494
GCNT7,0.0426443374084937,0.08852114230488833,-0.04587680489639463
CTCFL,6.919459269111574,0.23232677831877235,6.687132490792801
FAM210B,5.350497247084133,3.916613539002238,1.4338837080818956
PI3,0.2387868595871164,1.756090496258065,-1.5173036366709487
FAM209A,0.1634987322828795,0.24848759213077493,-0.08498885984789542
SNX21,1.765534746362977,2.894769312968217,-1.12923456660524
SLPI,0.4750848829487828,3.60920125868671,-3.134116375737927
WFDC3,0.0,1.1632664707116591,-1.1632664707116591
TTPAL,2.049630767724601,3.1594914697969756,-1.1098607020723747
PREX1,2.937344392150232,2.1672838765241087,0.7700605156261231
KCNS1,0.01435529297707,0.24918691485360772,-0.23483162187653772
SLC12A5,2.769771739249448,2.1463522850888292,0.6234194541606186
ARHGAP40,0.1110313123887439,0.6093895566206649,-0.49835824423192093
SDC4,3.311793717753649,5.352282836304154,-2.0404891185505045
NCOA3,4.2509615735332185,3.740604725097882,0.5103568484353365
PIGT,5.723558561472103,6.446633311293358,-0.7230747498212544
SEMG2,0.0,0.012124057857454214,-0.012124057857454214
MATN4,0.0840642647884745,0.18491823773068392,-0.10085397294220942
NCOA5,3.702657543390911,4.43163966242671,-0.7289821190357988
VAPB,5.3125199674749455,5.054702302816758,0.25781766465818734
PARD6B,1.4905701304462011,1.6099799723849195,-0.1194098419387184
ATP5F1E,6.004276655877934,6.458656367086253,-0.4543797112083192
CHD6,3.1210154009613658,3.3926905747595204,-0.27167517379815465
PLCG1,5.324090516037983,5.451920212811068,-0.12782969677308476
TOX2,0.070389327891398,2.3045805375753967,-2.2341912096839986
SRSF6,6.120393415592435,6.518895887358114,-0.39850247176567866
GDAP1L1,2.2720231890610485,0.4663340770152124,1.805689112045836
GTSF1L,0.0,0.07042832435622225,-0.07042832435622225
ARFGEF2,3.499527024215096,3.8745538904343246,-0.3750268662192284
ZNFX1,2.307428525192248,3.6707072746847116,-1.3632787494924634
ZNF831,0.0,0.058892731855084916,-0.058892731855084916
EDN3,0.0,0.1123876144858866,-0.1123876144858866
CSE1L,6.365972427593384,6.325410371100986,0.04056205649239786
PEDS1-UBE2V1,1.761285273361619,1.5464858660426695,0.21479940731894964
RAB22A,2.448900951145128,3.1743826942663524,-0.7254817431212244
PTGIS,0.01435529297707,0.6839240345782901,-0.6695687416012202
STAU1,5.868143479666726,5.845496849665262,0.022646630001463386
CDH26,0.4750848829487828,0.46031751135473925,0.014767371594043566
SNAI1,4.521050736900963,1.761985634379148,2.759065102521815
MOCS3,1.7990873060740036,2.3276833633408236,-0.52859605726682
STX16,5.587064898363171,5.6212152687168695,-0.03415037035369828
PMEPA1,0.3219280948873623,3.6517595940003016,-3.3298314991129394
RNF114,6.35508676166836,6.146917229059204,0.2081695326091566
ANKRD60,0.0,0.0012485647583093751,-0.0012485647583093751
DDX27,5.093813673402728,5.663947180539945,-0.5701335071372169
RBPJL,0.0426443374084937,0.025475714076064387,0.017168623332429314
SEMG1,0.0,0.05999906163981313,-0.05999906163981313
C20orf85,0.0,0.019774254847819975,-0.019774254847819975
BCAS4,1.6870606883398924,3.3551201967017517,-1.6680595083618592
KCNK15,0.3673710656485294,0.4110906432728526,-0.043719577624323214
TP53TG5,0.1890338243900171,0.45756132887414525,-0.26852750448412815
PCK1,0.3561438102252753,0.20925245342928844,0.14689135679598686
ZBP1,0.01435529297707,0.33015589260635425,-0.31580059962928425
NEURL2,1.4222330006830477,1.3205920342102877,0.10164096647276
MAGEA10,0.3448284969974411,0.6796500117892001,-0.33482151479175903
MTRR,4.989139007368233,4.915393287126453,0.07374572024177972
FASTKD3,4.213347281733441,4.03603265033202,0.1773146314014209
PEPD,3.633431210355632,5.086507360556831,-1.4530761502011988
CHST8,0.0285691521967709,0.33732729268924644,-0.3087581404924755
IQSEC2,5.044831233447812,2.626100358510957,2.4187308749368546
VAMP7,6.192983169973992,4.958335730913928,1.2346474390600637
IL9R,1.2690331464552371,0.6205959890038993,0.6484371574513378
XG,0.1634987322828795,0.5780241090061711,-0.4145253767232916
STAMBP,5.222263603528345,5.178054086702829,0.044209516825516104
NAGK,4.480265122054463,5.552915136969094,-1.0726500149146316
MCEE,5.282069075198131,3.767139878790984,1.514929196407147
PAIP2B,0.84799690655495,1.195493881913141,-0.34749697535819113
SNRNP27,5.583458910130768,5.715488389138966,-0.13202947900819773
MPHOSPH10,4.77082904603249,4.870115457283995,-0.09928641125150506
IL17C,0.0285691521967709,0.14517561474774063,-0.11660646255096974
ATP8A1,0.1505596765753814,1.5360714088888052,-1.3855117323134238
USP22,6.1965283609369415,6.020457006457271,0.17607135447967082
POF1B,0.1505596765753814,1.1408621877846998,-0.9903025112093184
HIF3A,0.2265085298086797,0.3123219705069474,-0.08581344069826768
ZNF576,3.2539892662307865,3.4638598409646275,-0.20987057473384096
IRGC,0.01435529297707,0.015334589104383786,-0.0009792961273137855
ZNF45,2.855989697308481,3.161819941055055,-0.3058302437465743
LYPD3,0.4222330006830478,1.8450230529395995,-1.4227900522565515
PSG8,0.0,0.2234879395630765,-0.2234879395630765
CEACAM8,0.0,0.02036878049509293,-0.02036878049509293
NDP,0.0,0.41330220995886996,-0.41330220995886996
USP9X,4.794935662803536,4.465241944079122,0.329693718724414
CRISP2,0.070389327891398,0.0656232389757913,0.004766088915606703
F13A1,0.01435529297707,0.26157817384838444,-0.24722288087131444
GRM4,0.0285691521967709,0.2965479020164725,-0.2679787498197016
TRERF1,0.2868811477881615,2.261483182759508,-1.9746020349713467
PACSIN1,0.9411063109464316,0.6767504939287928,0.2643558170176388
BTN2A2,3.726831217032493,3.2698658236141713,0.45696539341832176
SIRT5,4.111865963867557,2.815136048050369,1.2967299158171883
MRS2,5.090853430451113,4.38695203299677,0.7039013974543433
WRNIP1,4.955126781261366,5.293105634263746,-0.3379788530023804
RRP36,5.895302621333307,5.629438936103925,0.2658636852293812
BTN1A1,0.01435529297707,0.08718473782334546,-0.07282944484627546
SNRPC,8.459103696135399,7.6519660474283056,0.8071376487070934
SLC17A3,0.070389327891398,0.17313026007235277,-0.10274093218095477
SLC17A1,0.0,0.09313466352903671,-0.09313466352903671
SERPINB6,7.850936906571758,5.657073097332888,2.19386380923887
XPO5,6.516172775525088,4.898122314767513,1.6180504607575745
ABCC10,4.2712762591759255,3.5876029713040425,0.683673287871883
H1-3,1.5360529002402097,0.37275411432784034,1.1632987859123693
PEX6,4.71918344048179,3.1250257842306164,1.5941576562511734
NQO2,7.514359006889105,4.472954101970179,3.0414049049189265
OARD1,5.84799690655495,4.817187617943142,1.0308092886118088
UNC5CL,1.2265085298086795,0.7897409669790465,0.436767562829633
AARS2,4.144862142915734,3.2695484972884934,0.8753136456272408
H1-1,0.3103401206121505,0.049541111615102246,0.2607990089970482
ZNF391,3.27500704749987,1.4846886690907708,1.790318378409099
RPS10,12.067299900153332,11.362524508057513,0.7047753920958186
MOCS1,4.098453246309274,1.6887192813830536,2.409733964926221
H2BC11,7.380331184220349,2.7038035230097206,4.676527661210629
MED20,4.739848102699328,4.253365644215018,0.4864824584843106
OR2B6,3.609991295212679,0.33139947458072455,3.2785918206319544
TBCC,4.810443103845175,4.3644978107874675,0.4459452930577079
SPDEF,0.0976107966264223,0.7398092638260776,-0.6421984671996552
TCP11,0.0426443374084937,0.16142232722703953,-0.11877798981854583
MAD2L1BP,6.023477151830433,4.902566852258678,1.1209102995717553
APOBEC2,0.1243281350022017,0.17810398152596305,-0.05377584652376134
KLHDC3,6.627315001365048,5.706423330752492,0.9208916706125558
GNMT,0.1890338243900171,0.4770442376304737,-0.2880104132404566
DNAH8,1.4059923596758368,0.06101596325266551,1.3449763964231713
TREM1,0.5058909297299572,0.3756254637091424,0.1302654660208148
MEA1,6.559491813205038,6.715178300486628,-0.1556864872815904
KLHL31,0.0,0.3338444199900977,-0.3338444199900977
COL21A1,0.2141248053528473,0.5148529281892978,-0.30072812283645056
CDKN1A,3.4802651220544627,5.290119435395852,-1.809854313341389
SOX4,0.2986583155645151,3.8099355247741835,-3.5112772092096685
GLO1,7.724036286365242,6.9062275315008295,0.8178087548644122
CPNE5,0.5058909297299572,0.621500939389138,-0.11561000965918078
KCNK17,0.0,0.14217394449958146,-0.14217394449958146
RREB1,3.939226577728209,2.764941550570959,1.17428502715725
SSR1,7.108942568660791,6.40200094028669,0.7069416283741008
RIOK1,4.964398632203184,4.260507677552033,0.7038909546511514
NRN1,0.1505596765753814,1.9186584931677124,-1.768098816592331
SLC35B3,4.214901910160696,3.7070673015246745,0.5078346086360219
RPP40,3.996388746447621,4.165570598144469,-0.16918185169684774
ATXN1,1.560714954474479,2.531966341945094,-0.9712513874706152
NUP153,5.451870478864323,4.604754033321172,0.8471164455431506
DEK,7.070067261802129,6.741318639723794,0.32874862207833555
EEF1E1,7.885757373954228,6.000356640664174,1.8854007332900542
CRISP1,0.0,0.004797757785316874,-0.004797757785316874
RUNX2,2.232660756790275,2.132839385821564,0.0998213709687108
OPN5,0.2016338611696504,0.0205393443237777,0.1810945168458727
GCM2,0.0426443374084937,0.010861188989481366,0.031783148419012336
LRRFIP1,4.163498732282879,5.655587264002368,-1.4920885317194887
RAB17,0.1505596765753814,2.205009751223562,-2.0544500746481806
CXCL6,0.01435529297707,0.6361169815783654,-0.6217616886012953
EREG,2.565597175854225,1.623477713551145,0.94211946230308
TRIM51,0.0,0.18329316379169625,-0.18329316379169625
MYRF,4.098453246309274,2.279285818989012,1.8191674273202625
SCGB1D2,0.0,0.30068840582243156,-0.30068840582243156
SCGB2A1,0.0,0.24085310376453709,-0.24085310376453709
AHNAK,4.539158811108031,5.570033783045912,-1.0308749719378811
EMC3,5.818134760810847,5.568785185676031,0.24934957513481582
SSUH2,0.0426443374084937,0.43515403528268237,-0.39250969787418866
WNT1,0.0,0.03987677504422195,-0.03987677504422195
SH3TC1,3.576522137920503,2.151944741381565,1.4245773965389383
CNOT1,7.237926946626263,6.73067973092488,0.5072472157013825
LRRC29,2.176322772640463,1.1886226935000042,0.9877000791404589
BBS2,4.462052318796433,4.492839958928226,-0.030787640131793026
MT1G,1.956056652412403,1.2880269961741293,0.6680296562382737
MT2A,5.176322772640463,7.3783308451838625,-2.2020080725434
C16orf70,3.237257770900372,3.6875593596481395,-0.4503015887477675
GOT2,6.43596189543763,6.238363426398934,0.19759846903869605
DOK4,3.55581615506164,3.2825734632409986,0.2732426918206414
PIWIL1,0.01435529297707,0.22491245373344118,-0.21055716075637118
GPR18,0.0426443374084937,0.41110028535704485,-0.36845594794855113
CLYBL,2.176322772640463,2.230156381541265,-0.0538336089008018
TMTC4,3.925999418556223,3.550799587326608,0.3751998312296152
RAP2A,2.4982508675278257,3.245796046443076,-0.7475451789152503
SLC10A2,0.0,0.02281185092773326,-0.02281185092773326
ABCC4,4.358255586705128,3.047307318693991,1.3109482680111366
EFNB2,0.3334237337251918,2.92447258271934,-2.591048848994148
SOX21,0.1890338243900171,0.4246570162564823,-0.2356231918664652
TM9SF2,5.484138131201669,6.075716869883272,-0.5915787386816032
HROB,3.899175630480513,2.7142047977801673,1.1849708327003459
KIF25,0.1243281350022017,0.18599010103784383,-0.06166196603564213
IRF1,4.431622959713292,4.381613702076349,0.05000925763694308
UPF3B,5.214513410080016,4.292480891153202,0.9220325189268141
RNF113A,4.842978831788326,3.9710022907341194,0.8719765410542064
SEPTIN6,6.0576668767997095,3.951879047931423,2.1057878288682863
TMEM255A,0.0840642647884745,0.8278544313158264,-0.7437901665273519
NDUFA1,7.913966465598342,7.437622015066421,0.4763444505319212
AMELX,0.0,0.026926568538897334,-0.026926568538897334
DMAC2L,3.2094533656289497,3.542207506671781,-0.3327541410428312
BMP4,0.2630344058337938,2.482691288046159,-2.219656882212365
PTGER2,0.01435529297707,0.8365067428940433,-0.8221514499169733
FAM193A,3.739848102699328,3.3367193761404765,0.40312872655885146
GRK4,1.875780063068488,1.7479992583009927,0.12778080476749532
SOX9,0.1634987322828795,2.734245382611219,-2.57074665032834
TEKT3,0.5058909297299572,0.23330615126678347,0.27258477846317375
MYH2,0.01435529297707,0.040086004648681166,-0.025730711671611166
HS3ST3B1,2.62760683812965,0.9802164205991769,1.647390417530473
SLC25A35,3.5447326559326235,2.4493892035794897,1.0953434523531338
MRPS7,5.497931651896279,6.322649368723768,-0.8247177168274895
GGA3,5.37920505996061,4.656247073167177,0.7229579867934328
ARMC7,3.802193216941825,3.3682336564411166,0.4339595605007083
NUP85,5.543805175964396,5.66547359223748,-0.12166841627308411
SLC25A19,4.187451054027326,4.075131647631819,0.11231940639550686
MIF4GD,5.475409193401062,4.496203111426322,0.9792060819747403
NT5C,5.746312766425459,5.237086915319706,0.5092258511057528
MSTO1,5.1965283609369415,5.16061414666792,0.035914214269021194
TTF1,3.270528942380718,3.7807221922778664,-0.5101932498971484
GTF3C4,3.0789513413948217,3.4291382397544603,-0.35018689835963857
DDX31,3.257010618206024,3.763700593911226,-0.5066899757052021
BARHL1,0.0285691521967709,0.05485580312617342,-0.026286650929402522
KIR2DL1,0.0,0.03357386451013195,-0.03357386451013195
PPP1R12C,5.872089989334793,5.3097724471757495,0.5623175421590432
MBOAT7,5.846744023244868,5.778549280061909,0.0681947431829597
SRMS,0.070389327891398,0.23789474855121437,-0.16750542065981638
OPRL1,0.7048719644563528,0.8533011571297027,-0.14842919267334986
SLC2A4RG,5.682573297347578,5.531980866919653,0.15059243042792492
NPBWR2,0.0,0.010286181910497882,-0.010286181910497882
FNDC11,0.4329594072761063,0.5433140453566638,-0.11035463808055751
BHLHE23,0.0,0.03969840174129316,-0.03969840174129316
PPDPF,7.953090596217388,7.149706672033623,0.8033839241837653
IL1B,0.2509615735332188,1.7326341761212858,-1.481672602588067
PLGLB2,0.0,0.6517875569885132,-0.6517875569885132
IL37,0.2387868595871164,0.2529639190156279,-0.014177059428511524
CHCHD5,5.298658315564516,4.843101486469201,0.4555568290953156
PAX8,2.1210154009613658,2.1000843695573614,0.02093103140400432
INSIG2,3.3673710656485296,3.999799222411814,-0.6324281567632846
POLR1B,3.5993177936982264,3.9581593712598817,-0.35884157756165536
CCDC93,3.502075956045791,3.689495778383443,-0.18741982233765198
PSD4,4.175524601089875,2.73623413086504,1.4392904702248348
SLC25A23,5.273888823668492,4.421179595667315,0.852709228001177
PSPN,0.918386234446348,0.7485273512407528,0.16985888320559528
GTF2F1,6.266411766036114,5.784787168511868,0.48162459752424613
ALKBH7,5.841218373923888,4.600575229830298,1.24064314409359
CLPP,6.357024092784094,5.836483261224516,0.5205408315595781
TNFSF9,3.297191416565856,2.1734641198965288,1.123727296669327
GRIA3,0.0,0.3328970382769357,-0.3328970382769357
THOC2,6.450716388718072,5.598872787448644,0.8518436012694277
MED1,4.578938713093386,4.6019453393134,-0.023006626220014148
RPL23,10.966144913345602,10.94346677554535,0.022678137800252074
ATG4C,3.4449320489421824,2.8518384179134215,0.5930936310287609
CD70,1.6507645591169022,2.558512562223846,-0.9077480031069438
C3,2.204766750654613,2.97678359796462,-0.7720168473100073
SH2D3A,2.837943241891028,2.712989032477078,0.12495420941395041
TRIP10,5.294988267691446,5.05889406370411,0.23609420398733594
GPR108,5.073820233291672,5.012840800939987,0.06097943235168479
TNFSF14,0.1505596765753814,0.32189637952482364,-0.17133670294944223
FOSB,1.8718436485093173,2.66905607620466,-0.7972124276953425
OPA3,2.6848187375532224,2.728945802926541,-0.044127065373318786
SNRPD2,9.324585614720046,9.034646145543173,0.28993946917687374
RTN2,4.559491813205038,2.9960003118630105,1.5634915013420274
EML2,5.95489421979703,4.807488923515626,1.1474052962814039
VASP,7.151371776253954,5.745088077510045,1.4062836987439091
SYMPK,5.743622676067655,5.33577224609661,0.40785042997104526
GPCPD1,4.248686626873828,3.2132186621637873,1.0354679647100404
SDCBP2,1.0285691521967708,1.7772061950998117,-0.7486370429030409
PANK2,5.050501697446727,4.7406525110402455,0.3098491864064812
TGM3,0.0,0.23558664663084086,-0.23558664663084086
GNRH2,0.1110313123887439,0.23904019956423345,-0.12800888717548953
DEFB126,0.0,0.0435950083786969,-0.0435950083786969
FOXA2,1.6599245584023783,0.87619069426535,0.7837338641370283
CD93,0.0976107966264223,0.24316936387883506,-0.14555856725241276
GZF1,3.2675357980687347,3.084337264509749,0.18319853355898585
PAX1,0.0565835283663675,0.06773186849807995,-0.011148340131712453
NAPB,3.077242998932461,2.783864106108978,0.29337889282348284
CST8,0.0,0.0015558029957544745,-0.0015558029957544745
NKX2-4,0.0,0.20007097158642032,-0.20007097158642032
CENPB,4.090853430451113,5.147053564182691,-1.0562001337315783
PSMF1,5.696828464588713,6.44201213660967,-0.745183672020957
NKX2-2,0.0285691521967709,0.4093668070956689,-0.380797654898898
DTD1,5.640678764233701,5.457161795007241,0.18351696922646
CSTL1,0.0,0.07726356863833976,-0.07726356863833976
RBCK1,7.156437068448693,6.214544505031637,0.9418925634170563
TMX4,3.933572638261024,3.616473894194027,0.317098744066997
CST11,0.0,0.015786115617837482,-0.015786115617837482
STK35,2.9011082430145123,3.2745606880578144,-0.3734524450433021
SNRPB,7.748595405990962,8.219260600073557,-0.47066519408259566
NRSN2,4.772941337831336,4.015124579021818,0.7578167588095175
AP5S1,2.4168397419128294,3.1614102037256364,-0.7445704618128071
RRBP1,4.996840647795369,5.866835867346212,-0.8699952195508427
BMP2,0.137503523749935,1.2353148507617455,-1.0978113270118106
ZNF133,2.7441610955704103,3.2620418027502383,-0.5178807071798279
FLRT3,0.0,1.3679076464589754,-1.3679076464589754
OVOL2,0.1110313123887439,1.3413098106764412,-1.2302784982876973
PCSK2,0.0840642647884745,0.4404807338420553,-0.3564164690535808
GFRA4,0.0,0.01024713587740188,-0.01024713587740188
MKKS,3.327687364176047,3.5824061542405894,-0.25471879006454223
BFSP1,0.1763227726404629,1.445354621792516,-1.2690318491520531
DSTN,6.652056203606861,7.851293322248149,-1.199237118641288
LAMP5,0.0285691521967709,0.43896272971849293,-0.410393577521722
SNRPB2,5.621465834460144,6.404974580591456,-0.7835087461313117
MGME1,5.136273429850582,4.687447474924329,0.448825954926253
LRRN4,0.01435529297707,0.5345052617723381,-0.5201499687952682
TBC1D20,5.192194165283345,4.107982382847004,1.0842117824363413
ITPA,5.22881869049588,6.011214791790689,-0.7823961012948084
TCF15,1.1176950426697545,0.26149890412515586,0.8561961385445986
OTOR,0.0,0.0521472236457153,-0.0521472236457153
MCM8,4.569855608330948,3.8899859769795526,0.6798696313513952
BANF2,0.0,0.016269023852243436,-0.016269023852243436
TMEM74B,3.679198570566922,0.761210759558832,2.91798781100809
FAM110A,2.720278465233327,3.0098503469231037,-0.28957188168977677
SIRPD,0.0,0.06817545645361157,-0.06817545645361157
MRPS26,4.774523529590232,5.5306170205805945,-0.756093490990362
DEFB129,0.0,0.0013341422738889503,-0.0013341422738889503
S1PR4,0.1763227726404629,0.710099581012965,-0.5337768083725021
NCLN,4.96116025813664,5.3263953560024335,-0.3652350978657939
CITED1,1.8237493603082728,1.0208700837261162,0.8028792765821566
HNRNPR,7.15623479785027,7.029531298501755,0.12670349934851455
ZNF436,2.4594316186372973,2.5883403174873636,-0.12890869885006628
MAX,5.210232990095849,5.736628713591867,-0.5263957234960177
CHURC1-FNTB,2.028569152196771,0.9247838927855283,1.1037852594112425
ARMCX5,3.307428525192248,3.001708112367555,0.3057204128246931
GDF5,0.01435529297707,0.39896387293461844,-0.38460857995754844
MMP24,0.4541758931858021,1.2716111038711724,-0.8174352106853703
NECAB3,5.136683577697236,4.158374310580068,0.9783092671171687
ID1,5.651338766105931,5.768933800948682,-0.11759503484275147
RALY,7.100872552475028,7.176536574874663,-0.07566402239963477
DYNLRB1,7.497213158376849,7.939171479215692,-0.4419583208388431
C20orf173,0.0,0.007482794910414121,-0.007482794910414121
EIF2S2,7.2986583155645155,6.820209414787775,0.4784489007767405
ERGIC3,7.474841602257801,7.923204177296608,-0.44836257503880717
ROMO1,7.619119511453218,8.193761299662492,-0.5746417882092745
FAM83C,0.01435529297707,0.09915315682565251,-0.08479786384858251
BPIFB1,0.01435529297707,0.35416130855367656,-0.33980601557660656
CEP250,4.726831217032493,4.572282364236117,0.15454885279637587
PLAGL2,3.471187460386985,3.3912549179779523,0.07993254240903269
MMP24OS,4.484138131201669,4.543464153550942,-0.05932602234927309
GRPR,0.0840642647884745,0.4432979895663738,-0.3592337247778993
KDM5C,5.782146423554636,5.039690183395523,0.7424562401591128
AMOT,0.0285691521967709,1.7158909886194735,-1.6873218364227027
TMEM115,3.819668183496456,4.3442538459559525,-0.5245856624594967
PSMB2,6.367545800105339,6.140279031417584,0.22726676868775542
AGO3,3.372952097911829,2.7179459678010893,0.6550061301107397
UROD,8.822347757597035,6.282644364429896,2.5397033931671382
ST3GAL3,4.433627167084783,3.1784276906105937,1.2551994764741892
TMEM53,2.3950627995175777,2.876912754455627,-0.4818499549380495
HECTD3,5.216066783087033,4.255108065115579,0.9609587179714545
KLC1,5.623808347726395,5.984486541392691,-0.3606781936662964
XRCC3,4.93451650158608,4.288129187160588,0.6463873144254917
TUBGCP3,4.220329954879555,4.211903737850321,0.008426217029234628
MCF2L,0.2141248053528473,1.944681443184131,-1.7305566378312838
F10,0.3103401206121505,0.498030135049059,-0.18769001443690853
PCID2,5.632849830117706,5.520832614615418,0.11201721550228871
PROZ,0.4854268271702416,0.3143614962204319,0.1710653309498097
SLURP1,0.0,0.1221254826736129,-0.1221254826736129
LRFN3,0.1634987322828795,2.6016737152164633,-2.438174982933584
IGFLR1,2.969012307516316,2.3724949365973735,0.5965173709189426
CAPNS1,8.017866247392657,8.68415198210834,-0.6662857347156823
PDCD2L,4.76128527336162,4.0337640083854716,0.7275212649761489
GPR42,0.0,0.0037759509018134648,-0.0037759509018134648
RBM42,6.468094516378439,5.932993071904567,0.535101444473872
KIRREL2,0.2141248053528473,0.6100159412899101,-0.3958911359370628
UBA2,7.486553492624526,6.682400578505702,0.8041529141188235
FFAR2,0.0285691521967709,0.16378775558581762,-0.13521860338904673
HCST,1.2690331464552371,1.0351978378636832,0.23383530859155388
FFAR1,0.0840642647884745,0.08387291006422332,0.0001913547242511776
COX6B1,9.419918054750005,9.29703264321812,0.12288541153188426
KRT36,0.0,0.055268101795027225,-0.055268101795027225
THRA,4.017031080527841,3.341170804985203,0.6758602755426377
CCR7,0.3785116232537298,0.6587305467639178,-0.28021892351018807
NR1D1,1.7311832415722,2.7437799830820024,-1.0125967415098025
FRMD8,4.454833906898869,4.087243827042285,0.36759007985658343
PRDX5,8.720859859253098,8.281936799335826,0.438923059917272
BCL2L12,7.110509409897472,5.382453322562748,1.728056087334724
IRF3,6.043081981895663,5.924806500734615,0.11827548116104847
PRMT1,7.029342448688062,7.800657982761541,-0.7713155340734792
RRAS,3.5801454844233804,4.737178422664867,-1.1570329382414863
PRRG2,0.4005379295837288,1.5313220137335173,-1.1307840841497885
SCAF1,4.669593751188333,4.612256106910193,0.0573376442781397
PRR12,2.6982184782244136,3.167770174194907,-0.4695516959704933
TSKS,2.18269229751619,0.1398378463906378,2.042854451125552
